-0.351531 1.000270 0.000100
-0.331099 1.000230 0.000100
-0.310667 1.000177 0.000100
-0.297634 1.000040 0.000100
-0.290235 1.000294 0.000100
-0.284542 0.999990 0.000100
-0.277202 0.999881 0.000100
-0.269803 0.999981 0.000100
-0.264110 1.000129 0.000100
-0.256770 0.999984 0.000100
-0.249371 0.999817 0.000100
-0.243679 1.000169 0.000100
-0.236339 1.000450 0.000100
-0.223247 1.000237 0.000100
-0.215907 1.000290 0.000100
-0.208508 1.000116 0.000100
-0.202815 1.000098 0.000100
-0.195475 1.000392 0.000100
-0.188076 1.000364 0.000100
-0.182383 1.000312 0.000100
-0.175044 1.000227 0.000100
-0.167644 1.000261 0.000100
-0.161951 1.000169 0.000100
-0.147212 1.000053 0.000100
-0.141519 1.000092 0.000100
-0.134180 1.000235 0.000100
-0.126780 1.000043 0.000100
-0.121088 0.999920 0.000100
-0.113749 1.000072 0.000100
-0.106348 1.000354 0.000100
-0.100656 1.000266 0.000100
-0.093317 0.999981 0.000100
-0.085916 0.999910 0.000100
-0.080224 0.999863 0.000100
-0.072885 0.999367 0.000100
-0.065484 0.999677 0.000100
-0.059792 0.999433 0.000100
-0.052454 0.999301 0.000100
-0.045052 0.999406 0.000100
-0.039360 0.999113 0.000100
-0.032022 0.999581 0.000100
-0.024620 0.999272 0.000100
-0.018929 0.999306 0.000100
-0.011590 0.999514 0.000100
-0.004188 0.999396 0.000100
0.001503 0.999250 0.000100
0.008841 0.999562 0.000100
0.021935 0.999544 0.000100
0.029273 0.999232 0.000100
0.036675 0.999272 0.000100
0.042367 0.999398 0.000100
0.049705 0.999704 0.000100
0.057107 0.999647 0.000100
0.062799 0.999745 0.000100
0.070136 0.999792 0.000100
0.077539 0.999703 0.000100
0.083231 0.999822 0.000100
0.097971 1.000105 0.000100
0.103662 1.000538 0.000100
0.118403 1.000277 0.000100
0.124094 1.000315 0.000100
0.131431 1.000187 0.000100
0.138835 1.000323 0.000100
0.151863 1.000244 0.000100
0.159267 1.000011 0.000100
0.172295 1.000616 0.000100
0.179699 1.000346 0.000100
0.192726 1.000394 0.000100
0.200131 1.000039 0.000100
0.205821 1.000208 0.000100
0.213158 0.999966 0.000100
0.220563 1.000050 0.000100
0.226253 1.000224 0.000100
0.233590 1.000247 0.000100
0.240995 1.000591 0.000100
0.246685 1.000255 0.000100
0.267117 1.000060 0.000100
0.274453 1.000176 0.000100
0.287549 1.000160 0.000100
0.294885 0.999980 0.000100
0.307981 0.999975 0.000100
0.328412 1.000276 0.000100
0.348844 1.000069 0.000100
