-0.234561 0.999983 0.000100
-0.234373 1.000082 0.000100
-0.214161 1.000102 0.000100
-0.213973 1.000260 0.000100
-0.193761 0.999934 0.000100
-0.193573 1.000097 0.000100
-0.173261 0.999875 0.000100
-0.173073 1.000042 0.000100
-0.152861 1.000081 0.000100
-0.152673 1.000012 0.000100
-0.132461 1.000077 0.000100
-0.132273 1.000174 0.000100
-0.111961 1.000202 0.000100
-0.111773 1.000130 0.000100
-0.091561 0.999331 0.000100
-0.091373 0.999451 0.000100
-0.070973 0.998974 0.000100
-0.050661 0.998953 0.000100
-0.050473 0.998944 0.000100
-0.030261 0.998738 0.000100
-0.030073 0.998914 0.000100
-0.009861 0.998856 0.000100
-0.009673 0.998721 0.000100
0.010539 0.998813 0.000100
0.010727 0.998750 0.000100
0.031039 0.998872 0.000100
0.031227 0.998854 0.000100
0.051439 0.998829 0.000100
0.051627 0.998850 0.000100
0.071839 0.999136 0.000100
0.072027 0.998877 0.000100
0.092339 0.999373 0.000100
0.092527 0.999514 0.000100
0.112739 1.000320 0.000100
0.112927 1.000016 0.000100
0.133139 1.000136 0.000100
0.133327 1.000149 0.000100
0.153639 1.000079 0.000100
0.153827 1.000101 0.000100
0.174039 1.000045 0.000100
0.194439 1.000002 0.000100
0.194627 1.000104 0.000100
0.214939 0.999976 0.000100
0.215127 1.000081 0.000100
0.235339 1.000031 0.000100
0.235527 1.000112 0.000100
