-0.293623 0.999909 0.000100
-0.285843 0.999893 0.000100
-0.281372 1.000206 0.000100
-0.273223 0.999721 0.000100
-0.265443 0.999878 0.000100
-0.260940 0.999612 0.000100
-0.252823 0.999841 0.000100
-0.240508 1.000315 0.000100
-0.232423 1.000048 0.000100
-0.224543 0.999643 0.000100
-0.220076 1.000065 0.000100
-0.211923 1.000144 0.000100
-0.204143 1.000212 0.000100
-0.199644 0.999627 0.000100
-0.191523 1.000153 0.000100
-0.183643 0.999918 0.000100
-0.179212 0.999936 0.000100
-0.171123 1.000136 0.000100
-0.163243 1.000252 0.000100
-0.158780 1.000114 0.000100
-0.150623 1.000142 0.000100
-0.142843 1.000233 0.000100
-0.138347 0.999741 0.000100
-0.122343 0.998189 0.000100
-0.117916 0.996659 0.000100
-0.109823 0.992194 0.000100
-0.097484 0.984456 0.000100
-0.089323 0.981981 0.000100
-0.081543 0.979809 0.000100
-0.077051 0.979421 0.000100
-0.068923 0.978674 0.000100
-0.061043 0.977889 0.000100
-0.056619 0.977695 0.000100
-0.048523 0.977056 0.000100
-0.040643 0.976893 0.000100
-0.036188 0.976856 0.000100
-0.028023 0.977141 0.000100
-0.020243 0.976840 0.000100
-0.015755 0.976085 0.000100
-0.007623 0.975880 0.000100
0.000257 0.975954 0.000100
0.004677 0.975836 0.000100
0.012777 0.976014 0.000100
0.020657 0.976397 0.000100
0.025109 0.976293 0.000100
0.033277 0.975912 0.000100
0.045541 0.976827 0.000100
0.053677 0.976621 0.000100
0.061557 0.977498 0.000100
0.065973 0.978011 0.000100
0.074077 0.978597 0.000100
0.081957 0.980468 0.000100
0.086405 0.980790 0.000100
0.094577 0.982568 0.000100
0.102357 0.987731 0.000100
0.106837 0.990365 0.000100
0.122757 0.998496 0.000100
0.127269 0.999321 0.000100
0.135377 0.999287 0.000100
0.143257 0.999250 0.000100
0.147701 0.999867 0.000100
0.155777 0.999622 0.000100
0.163657 1.000026 0.000100
0.168133 0.999991 0.000100
0.176277 0.999927 0.000100
0.184057 0.999278 0.000100
0.188565 0.999954 0.000100
0.196677 1.000046 0.000100
0.204557 1.000130 0.000100
0.208997 0.999687 0.000100
0.217077 0.999839 0.000100
0.224957 1.000347 0.000100
0.229429 1.000159 0.000100
0.237577 0.999879 0.000100
0.249861 1.000260 0.000100
0.257977 1.000478 0.000100
0.265857 1.000257 0.000100
0.270293 1.000146 0.000100
0.278377 0.999755 0.000100
0.286257 0.999595 0.000100
0.298877 0.999854 0.000100
