-0.791721 1.000109 0.000100
-0.786524 1.000284 0.000100
-0.771289 1.000459 0.000100
-0.766092 1.000239 0.000100
-0.750857 1.000509 0.000100
-0.745660 1.000117 0.000100
-0.725228 1.000360 0.000100
-0.709994 1.000262 0.000100
-0.689562 1.000279 0.000100
-0.684364 1.000714 0.000100
-0.669131 1.000290 0.000100
-0.663932 1.000733 0.000100
-0.648699 1.000405 0.000100
-0.643500 1.000381 0.000100
-0.628267 1.000396 0.000100
-0.623067 1.000242 0.000100
-0.607836 1.000677 0.000100
-0.602635 1.000638 0.000100
-0.587404 1.000623 0.000100
-0.582203 1.000867 0.000100
-0.566972 1.000516 0.000100
-0.561771 1.000806 0.000100
-0.546541 1.000220 0.000100
-0.541339 1.000830 0.000100
-0.526109 1.000073 0.000100
-0.520907 1.000697 0.000100
-0.505677 0.999962 0.000100
-0.500475 1.000503 0.000100
-0.485246 1.000132 0.000100
-0.480043 1.000386 0.000100
-0.464814 1.000222 0.000100
-0.459611 1.000268 0.000100
-0.444382 1.000473 0.000100
-0.439179 1.000260 0.000100
-0.418747 1.000178 0.000100
-0.403519 1.000013 0.000100
-0.398314 0.999830 0.000100
-0.383087 0.999541 0.000100
-0.377882 0.999452 0.000100
-0.362655 0.999402 0.000100
-0.357450 0.999268 0.000100
-0.337018 0.998974 0.000100
-0.321792 0.999069 0.000100
-0.301360 0.999140 0.000100
-0.280929 0.998808 0.000100
-0.260497 0.998848 0.000100
-0.240065 0.998843 0.000100
-0.219634 0.998808 0.000100
-0.199202 0.998669 0.000100
-0.178770 0.998407 0.000100
-0.158339 0.998489 0.000100
-0.137907 0.998476 0.000100
-0.117476 0.998529 0.000100
-0.112265 0.997909 0.000100
-0.091833 0.997900 0.000100
-0.076612 0.998593 0.000100
-0.071401 0.998115 0.000100
-0.056181 0.998440 0.000100
-0.050969 0.998176 0.000100
-0.035749 0.998332 0.000100
-0.030537 0.998562 0.000100
-0.015317 0.998377 0.000100
-0.010105 0.998119 0.000100
0.005115 0.998360 0.000100
0.010327 0.997852 0.000100
0.025546 0.998369 0.000100
0.030759 0.997954 0.000100
0.045978 0.998202 0.000100
0.066409 0.998118 0.000100
0.071623 0.998219 0.000100
0.086841 0.997955 0.000100
0.107273 0.998086 0.000100
0.127704 0.998303 0.000100
0.132920 0.998427 0.000100
0.153352 0.998248 0.000100
0.173784 0.998128 0.000100
0.194216 0.997877 0.000100
0.209431 0.998020 0.000100
0.214648 0.997984 0.000100
0.229863 0.998210 0.000100
0.235080 0.998358 0.000100
0.250294 0.998467 0.000100
0.255512 0.998324 0.000100
0.270726 0.998723 0.000100
0.275944 0.998416 0.000100
0.291158 0.998700 0.000100
0.296376 0.998323 0.000100
0.311590 0.998820 0.000100
0.316808 0.998868 0.000100
0.332021 0.999256 0.000100
0.352453 0.999461 0.000100
0.372884 0.999613 0.000100
0.378105 0.999179 0.000100
0.393316 0.999695 0.000100
0.398537 0.999536 0.000100
0.413748 0.999659 0.000100
0.418969 1.000028 0.000100
0.434179 0.999997 0.000100
0.439401 1.000263 0.000100
0.454611 1.000068 0.000100
0.459833 1.000468 0.000100
0.475043 1.000091 0.000100
0.480265 1.000128 0.000100
0.495474 1.000140 0.000100
0.500697 0.999871 0.000100
0.515906 0.999949 0.000100
0.521129 1.000041 0.000100
0.536338 1.000103 0.000100
0.541561 1.000343 0.000100
0.556769 1.000097 0.000100
0.561993 1.000406 0.000100
0.577201 1.000294 0.000100
0.582425 1.000015 0.000100
0.597633 1.000222 0.000100
0.602857 0.999971 0.000100
0.618064 1.000358 0.000100
0.623289 1.000250 0.000100
0.643721 1.000145 0.000100
0.658928 1.000265 0.000100
0.664154 1.000197 0.000100
0.679359 1.000005 0.000100
0.684586 1.000121 0.000100
0.699791 0.999845 0.000100
0.705018 1.000169 0.000100
0.720223 0.999735 0.000100
0.725450 1.000279 0.000100
0.740654 1.000046 0.000100
0.745882 1.000032 0.000100
0.761086 1.000223 0.000100
0.766314 0.999889 0.000100
0.781518 1.000302 0.000100
0.786746 1.000177 0.000100
