2146.7591,0.998256732679
2146.7796,0.998747223148
2146.8,0.999061649167
2146.8204,0.999523215577
2146.8408,0.999764109808
2146.8613,1.00063111365
2146.8817,1.00173438442
2146.9021,1.00276321212
2146.9226,1.00279105173
2146.943,1.00125229481
2146.9634,0.999297219038
2147.0043,0.985360284808
2147.0247,0.954842310192
2147.0452,0.942760189423
2147.0656,0.942210510962
2147.086,0.963618987885
2147.1065,0.9953034475
2147.1269,1.00072564558
2147.1473,1.00199240712
2147.1678,1.00370710327
2147.1882,1.00497775442
2147.2086,1.0056199275
2147.2495,1.0054699775
2147.3108,1.00571108519
2147.3312,1.00602878135
2147.3517,1.00522027538
2147.3925,1.00265934259
2147.4129,1.00239431607
2147.4334,1.00191626034
2147.4538,1.00143317167
2151.8058,0.999488150806
2151.8263,0.998689026935
2151.8467,0.9980190695
2151.8671,0.997245447069
2151.908,1.00539930304
2151.9284,1.00546350278
2151.9489,1.00549631173
2151.9693,1.00499388365
2151.9897,1.00425477442
2152.0102,1.00358315442
2152.0306,1.00303964865
2152.051,1.00228511981
2152.0715,1.00261562288
2152.0919,1.00151512885
2152.1328,0.999651622692
2152.1532,0.985900665385
2152.1736,0.956732100769
2152.2145,0.944724136154
2152.2349,0.970828906154
2152.2554,0.999357693077
2152.2758,1.00227975462
2152.2962,1.00251297769
2152.3166,1.00206819692
2152.3371,1.00148091615
2152.3575,1.00110008923
2152.3779,1.00087388154
2152.3984,1.00068895077
2152.4188,1.00134394308
2152.4392,1.00194460269
2152.4597,1.00237611808
2152.4801,1.00338965074
2152.5005,1.00364249536
2152.521,1.00278551429
2152.5414,1.00306494483
2152.5618,1.00315293667
2152.5823,1.00262262258
2152.6027,1.00244868065
2154.3803,0.999507790323
2154.4007,0.999699813548
2154.4211,0.999792536667
2154.462,1.000784905
2154.4824,1.00083134519
2154.5029,1.00085647769
2154.5233,1.0013393424
2154.5437,1.0013667928
2154.5642,1.0013156076
2154.5846,1.0006573964
2154.605,1.0000592656
2154.6255,0.9993792988
2154.6459,0.999165252
2154.6663,0.999054828
2154.6868,0.998471312
2154.7072,0.997788548
2154.7276,0.980632492
2154.7481,0.953070628
2154.7685,0.94428477
2154.7889,0.942204214
2154.8093,0.970267844
2154.8298,0.996396864
2154.8502,0.998285984
2154.8706,0.99857748
2154.8911,0.999029028
2154.9115,0.9994647
2154.9319,0.999820152
2154.9524,1.000208204
2154.9728,1.00068944
2154.9932,1.000976508
2155.0137,1.001076076
2155.0341,1.001068168
2155.0545,1.00186668462
2155.075,1.0019704037
2155.0954,1.00209376429
2155.1158,1.00267318276
2155.1567,1.00431099355
2155.1771,1.00375501935
2162.124,1.00124146194
2162.1444,1.001871831
2162.1648,1.00323782
2162.2057,0.997470766429
2162.2261,0.998686264444
2162.2466,0.999999761852
2162.267,1.00058650481
2162.2874,0.999560386667
2162.3079,0.998357542963
2162.3283,0.997953717407
2162.3487,0.998766296296
2162.3691,0.999392823333
