-0.795923 0.999768 0.000100
-0.786882 0.999767 0.000100
-0.775491 1.000121 0.000100
-0.766450 0.999727 0.000100
-0.755059 1.000175 0.000100
-0.746018 0.999611 0.000100
-0.725586 0.999859 0.000100
-0.714196 0.999935 0.000100
-0.693764 0.999955 0.000100
-0.684722 1.000224 0.000100
-0.673333 0.999970 0.000100
-0.664290 1.000248 0.000100
-0.652901 1.000089 0.000100
-0.643858 0.999902 0.000100
-0.632469 1.000083 0.000100
-0.623425 0.999768 0.000100
-0.612038 1.000368 0.000100
-0.602993 1.000169 0.000100
-0.591606 1.000318 0.000100
-0.582561 1.000404 0.000100
-0.571174 1.000215 0.000100
-0.562129 1.000348 0.000100
-0.550743 0.999922 0.000100
-0.541697 1.000378 0.000100
-0.530311 0.999779 0.000100
-0.521265 1.000249 0.000100
-0.509879 0.999671 0.000100
-0.500833 1.000061 0.000100
-0.489448 0.999845 0.000100
-0.480401 0.999950 0.000100
-0.469016 0.999938 0.000100
-0.459969 0.999837 0.000100
-0.448584 1.000193 0.000100
-0.439537 0.999834 0.000100
-0.419105 0.999758 0.000100
-0.407721 0.999740 0.000100
-0.398672 0.999415 0.000100
-0.387289 0.999272 0.000100
-0.378240 0.999043 0.000100
-0.366857 0.999137 0.000100
-0.357808 0.998864 0.000100
-0.337376 0.998576 0.000100
-0.325994 0.998811 0.000100
-0.305562 0.998885 0.000100
-0.285131 0.998557 0.000100
-0.264699 0.998601 0.000100
-0.244267 0.998599 0.000100
-0.223836 0.998568 0.000100
-0.203404 0.998433 0.000100
-0.182972 0.998175 0.000100
-0.162541 0.998260 0.000100
-0.142109 0.998250 0.000100
-0.121678 0.998307 0.000100
-0.112623 0.997570 0.000100
-0.092191 0.997567 0.000100
-0.080814 0.998378 0.000100
-0.071759 0.997786 0.000100
-0.060383 0.998228 0.000100
-0.051327 0.997853 0.000100
-0.039951 0.998124 0.000100
-0.030895 0.998244 0.000100
-0.019519 0.998173 0.000100
-0.010463 0.997807 0.000100
0.000913 0.998159 0.000100
0.009969 0.997545 0.000100
0.021344 0.998172 0.000100
0.030401 0.997652 0.000100
0.041776 0.998008 0.000100
0.062207 0.997928 0.000100
0.071265 0.997928 0.000100
0.082639 0.997769 0.000100
0.103071 0.997904 0.000100
0.123502 0.998125 0.000100
0.132562 0.998152 0.000100
0.152994 0.997979 0.000100
0.173426 0.997864 0.000100
0.193858 0.997619 0.000100
0.205229 0.997856 0.000100
0.214290 0.997731 0.000100
0.225661 0.998049 0.000100
0.234722 0.998110 0.000100
0.246092 0.998310 0.000100
0.255154 0.998082 0.000100
0.266524 0.998569 0.000100
0.275586 0.998179 0.000100
0.286956 0.998550 0.000100
0.296018 0.998091 0.000100
0.307388 0.998673 0.000100
0.316450 0.998642 0.000100
0.327819 0.999113 0.000100
0.348251 0.999322 0.000100
0.368682 0.999477 0.000100
0.377747 0.998968 0.000100
0.389114 0.999563 0.000100
0.398179 0.999330 0.000100
0.409546 0.999530 0.000100
0.418611 0.999827 0.000100
0.429977 0.999872 0.000100
0.439043 1.000068 0.000100
0.450409 0.999947 0.000100
0.459475 1.000279 0.000100
0.470841 0.999973 0.000100
0.479907 0.999944 0.000100
0.491272 1.000026 0.000100
0.500339 0.999693 0.000100
0.511704 0.999839 0.000100
0.520771 0.999867 0.000100
0.532136 0.999996 0.000100
0.541203 1.000175 0.000100
0.552567 0.999994 0.000100
0.561635 1.000243 0.000100
0.572999 1.000195 0.000100
0.582067 0.999858 0.000100
0.593431 1.000125 0.000100
0.602499 0.999819 0.000100
0.613862 1.000265 0.000100
0.622931 1.000104 0.000100
0.643363 1.000003 0.000100
0.654726 1.000179 0.000100
0.663796 1.000061 0.000100
0.675157 0.999923 0.000100
0.684228 0.999991 0.000100
0.695589 0.999767 0.000100
0.704660 1.000044 0.000100
0.716021 0.999660 0.000100
0.725092 1.000159 0.000100
0.736452 0.999975 0.000100
0.745524 0.999917 0.000100
0.756884 1.000156 0.000100
0.765956 0.999780 0.000100
0.777316 1.000238 0.000100
0.786388 1.000073 0.000100
0.797747 1.000257 0.000100
