     2147.6995299183        1.0000645893        0.0001000065
     2147.7199622759        1.0002506459        0.0001000251
     2147.7403946331        0.9999104487        0.0000999910
     2147.7608270893        0.9997845061        0.0000999784
     2147.7812593451        1.0000249529        0.0001000025
     2147.8016917003        0.9997321869        0.0000999732
     2147.8221241552        0.9999100041        0.0000999910
     2147.8425564095        0.9998872731        0.0000999887
     2147.8629887629        1.0001608521        0.0001000161
     2147.8834212159        1.0001949465        0.0001000195
     2147.9038534684        1.0001391887        0.0001000139
     2147.9242858200        1.0000193594        0.0001000019
     2147.9447182715        0.9995350666        0.0000999535
     2147.9855828723        0.9816588910        0.0000981659
     2148.0060153215        0.9718865074        0.0000971886
     2148.0264475708        0.9698131642        0.0000969813
     2148.0468799191        0.9710757971        0.0000971076
     2148.0673123669        0.9683997876        0.0000968400
     2148.0877447143        0.9675897930        0.0000967590
     2148.1081769607        0.9684654892        0.0000968465
     2148.1286094072        0.9716150229        0.0000971615
     2148.1694739977        0.9911096461        0.0000991110
     2148.1899064418        0.9991259540        0.0000999126
     2148.2103386859        1.0001271987        0.0001000127
     2148.2307710291        0.9997089056        0.0000999709
     2148.2512034718        0.9997683802        0.0000999768
     2148.2716357136        0.9998156309        0.0000999816
     2148.2920681554        1.0003915946        0.0001000392
     2148.3125004963        1.0003818738        0.0001000382
     2148.3329327366        1.0001374065        0.0001000137
     2148.3533651766        0.9997602618        0.0000999760
     2148.3737975160        0.9997314268        0.0000999731
     2148.3942297545        0.9999357824        0.0000999936
     2148.4146621926        1.0000626730        0.0001000063
     2148.4350945302        1.0000998343        0.0001000100
       -1.0000000000       -1.0000000000       -1.0000000000
     2154.6056359040        0.9997000897        0.0000999700
     2154.6260680759        0.9997816956        0.0000999782
     2154.6465003472        0.9997343291        0.0000999734
     2154.6669324181        0.9995233378        0.0000999523
     2154.6873645881        1.0009720626        0.0001000972
     2154.7077968580        1.0014435610        0.0001001444
     2154.7282289270        1.0002375627        0.0001000238
     2154.7486610956        0.9996990078        0.0000999699
     2154.7690932637        0.9996975807        0.0000999698
     2154.7895254313        1.0001238252        0.0001000124
     2154.8099576985        0.9995559347        0.0000999556
     2154.8303897652        0.9996455326        0.0000999646
     2154.8508219314        0.9998447749        0.0000999845
     2154.8712541967        0.9997713159        0.0000999771
     2154.8916862615        0.9997216375        0.0000999722
     2154.9121184263        0.9997138942        0.0000999714
     2154.9325506903        1.0005680745        0.0001000568
     2154.9529827537        1.0001326250        0.0001000133
     2154.9734149167        0.9996848789        0.0000999685
     2154.9938471787        0.9914177590        0.0000991418
     2155.0142792407        0.9804662568        0.0000980466
     2155.0347114023        0.9722421242        0.0000972242
     2155.0551436629        0.9703553884        0.0000970355
     2155.0755758231        0.9698910013        0.0000969891
     2155.0960078833        0.9687450762        0.0000968745
     2155.1164401425        0.9689635829        0.0000968964
     2155.1368723013        0.9686075446        0.0000968608
     2155.1573043592        0.9712211544        0.0000971221
     2155.1777366170        0.9816573174        0.0000981657
     2155.1981687744        0.9933567013        0.0000993357
     2155.2186008308        1.0002588200        0.0001000259
     2155.2390330873        1.0008381372        0.0001000838
     2155.2594652428        1.0002351970        0.0001000235
     2155.2798972979        1.0000150946        0.0001000015
     2155.3003295525        1.0000853387        0.0001000085
     2155.3207617066        0.9999201972        0.0000999920
     2155.3411938602        0.9997373779        0.0000999737
     2155.3616260129        1.0003321531        0.0001000332
