     2148.3120581422        1.0000259979        0.0001000026
     2148.3324901964        0.9997493482        0.0000999749
     2148.3529224500        1.0009018208        0.0001000902
     2148.3733546032        1.0002465957        0.0001000247
     2148.3937866559        0.9991333184        0.0000999133
     2148.4142189082        0.9991727706        0.0000999173
     2148.4346510600        0.9982207519        0.0000998221
     2148.4755153617        1.0023105541        0.0001002311
     2148.4959475121        1.0010081310        0.0001001008
     2148.5163796620        0.9997833893        0.0000999783
     2148.5368118110        1.0003645973        0.0001000365
     2148.5572439596        0.9990834261        0.0000999083
     2148.5776761076        0.9959088955        0.0000995909
     2148.5981083552        0.9824696181        0.0000982470
     2148.6185404024        0.9511939350        0.0000951194
     2148.6389725491        0.9328092858        0.0000932809
     2148.6594047953        0.9277197193        0.0000927720
     2148.6798368405        0.9247731624        0.0000924773
     2148.7002689858        0.9218045992        0.0000921805
     2148.7207012302        0.9204390104        0.0000920439
     2148.7411332740        0.9244985795        0.0000924499
     2148.7615654174        0.9305988051        0.0000930599
     2148.7819976604        0.9364043481        0.0000936404
     2148.8024297029        0.9399597338        0.0000939960
     2148.8228618449        0.9436374291        0.0000943637
     2148.8432940864        0.9650523011        0.0000965052
     2148.8637261275        0.9871010026        0.0000987101
     2148.8841583677        0.9958464102        0.0000995846
     2148.9045904078        0.9951563934        0.0000995156
     2148.9250225470        0.9972518729        0.0000997252
     2148.9454547858        1.0557296379        0.0001055730
     2148.9658868245        1.0180523268        0.0001018052
     2148.9863189624        1.0045383113        0.0001004538
     2149.0271833366        0.9996274847        0.0000999627
     2149.0476153726        0.9995562020        0.0000999556
     2149.0680476085        0.9986117625        0.0000998612
     2149.0884797440        0.9985772461        0.0000998577
     2149.1089117786        0.9990671717        0.0000999067
     2149.1293440132        0.9994138248        0.0000999414
     2149.1497761468        1.0009445235        0.0001000944
     2149.1702081800        0.9992229890        0.0000999223
     2149.1906404127        0.9991671676        0.0000999167
     2149.2315045767        1.0014872308        0.0001001487
     2149.2519368080        1.0007979796        0.0001000798
     2149.2723689388        0.9995299937        0.0000999530
     2149.2928010692        1.0002743730        0.0001000274
     2149.3132331986        0.9991021475        0.0000999102
     2149.3336653281        0.9997915863        0.0000999792
     2149.3540974566        0.9996435802        0.0000999644
     2149.3745295846        1.0006239160        0.0001000624
       -1.0000000000       -1.0000000000       -1.0000000000
     2156.5257453927        1.0009039307        0.0001000904
     2156.5461774531        1.0003377237        0.0001000338
     2156.5666093135        1.0001773756        0.0001000177
     2156.5870413730        0.9992049642        0.0000999205
     2156.6074733325        0.9995897254        0.0000999590
     2156.6279051915        0.9991684275        0.0000999168
     2156.6483372495        0.9989958083        0.0000998996
     2156.6687692076        0.9993064647        0.0000999306
     2156.6892010652        1.0001248329        0.0001000125
     2156.7096331224        0.9998196136        0.0000999820
     2156.7300650791        1.0008338131        0.0001000834
     2156.7504970353        1.0006187287        0.0001000619
     2156.7709289910        1.0008876707        0.0001000888
     2156.7913609463        1.0010883829        0.0001001088
     2156.8117929011        1.0018329104        0.0001001833
     2156.8322248555        1.0009585952        0.0001000959
     2156.8526568094        0.9876411175        0.0000987641
     2156.8730887628        0.9626171299        0.0000962617
     2156.8935208162        0.9421200249        0.0000942120
     2156.9139526687        0.9356010762        0.0000935601
     2156.9343846207        0.9316252444        0.0000931625
     2156.9548166728        0.9299402514        0.0000929940
     2156.9752485239        0.9291826327        0.0000929183
     2156.9956804750        0.9278837236        0.0000927884
     2157.0161124256        0.9284323858        0.0000928432
     2157.0365443753        0.9317622553        0.0000931762
     2157.0569763250        0.9394781567        0.0000939478
     2157.0774082742        0.9489863696        0.0000948986
     2157.0978402225        0.9718430303        0.0000971843
     2157.1182721708        0.9926348788        0.0000992635
     2157.1387041186        1.0018690858        0.0001001869
     2157.1591360660        1.0016506066        0.0001001651
     2157.1795681129        1.0016696507        0.0001001670
     2157.1999999593        1.0017074900        0.0001001707
     2157.2204319058        1.0005282955        0.0001000528
     2157.2408639513        1.0002134822        0.0001000213
     2157.2612958963        0.9981635143        0.0000998163
     2157.3021597855        1.0014444962        0.0001001444
     2157.3225917291        1.0001791515        0.0001000179
     2157.3430235728        0.9992870874        0.0000999287
     2157.3838875582        0.9995950421        0.0000999595
       -1.0000000000       -1.0000000000       -1.0000000000
     2160.6734252356        1.0011869529        0.0001001187
     2160.6938570099        0.9981300462        0.0000998130
     2160.7347208570        1.0008729216        0.0001000873
     2160.7551526299        1.0001810026        0.0001000181
     2160.7755845023        0.9997544693        0.0000999754
     2160.7960163747        0.9995431808        0.0000999543
     2160.8164482466        0.9999870748        0.0000999987
     2160.8368801176        0.9998709459        0.0000999871
     2160.8573120886        0.9999637078        0.0000999964
     2160.8777438591        0.9994896778        0.0000999490
     2160.8981757296        1.0003524466        0.0001000352
     2160.9186076993        1.0005069874        0.0001000507
     2160.9390394684        1.0004571905        0.0001000457
     2160.9594713375        0.9995046949        0.0000999505
     2160.9799033062        0.9867632537        0.0000986763
     2161.0003350744        0.9610328261        0.0000961033
     2161.0207669421        0.9428734270        0.0000942873
     2161.0411989094        0.9358592649        0.0000935859
     2161.0616306762        0.9303715148        0.0000930371
     2161.0820625430        0.9277877043        0.0000927788
     2161.1024945089        0.9306862406        0.0000930686
     2161.1229263748        0.9336341934        0.0000933634
     2161.1433581402        0.9332149262        0.0000933215
     2161.1637901052        0.9327545330        0.0000932755
     2161.1842219696        0.9361631564        0.0000936163
     2161.2046537336        0.9455741274        0.0000945574
     2161.2250856972        0.9683672291        0.0000968367
     2161.2455175607        0.9913190674        0.0000991319
     2161.2659493238        0.9999895694        0.0000999990
     2161.2863812860        0.9988466812        0.0000998847
     2161.3068131481        0.9993913624        0.0000999391
     2161.3272451098        0.9997116259        0.0000999712
     2161.3476768715        1.0014688718        0.0001001469
     2161.3681087323        1.0009413229        0.0001000941
     2161.3885406925        0.9995093295        0.0000999509
     2161.4294043127        0.9993942299        0.0000999394
     2161.4702680309        1.0008569754        0.0001000857
     2161.4906998893        1.0001810897        0.0001000181
